filename,number_transits,scorer,half,experiment,fishID,largeMalePosition,prePost,latency_plant,latency_right_screen,latency_left_screen,center,left screen,left side,plant,right screen,right side,latency_plant,latency_right_screen,latency_left_screen
mc_post_fid26_p2_IYENGAR_largeMale_left_beverly_LS.csv,31,IYENGAR,p2,mc,fid26,left,post,209.111,0.023,226.194,9.767,21.386,12.211,23.83,221.1,11.683,209.111,0.023,226.194
mc_post_fid26_p3_GONZALEZ_largeMale_right_beverly_LS.csv,1,GONZALEZ,p3,mc,fid26,right,post,0,0.072,0,0,0,0,0,299.928,0,300,0.072,300
mc_post_fid26_p3_HAWKINS_largeMale_right_beverly_LS.csv,1,HAWKINS,p3,mc,fid26,right,post,0,0.417,0,0,0,0,0,299.583,0,300,0.417,300
mc_post_fid26_p3_ihim_largeMale_right_beverly_LS.csv,3,ihim,p3,mc,fid26,right,post,0,1.144,0,0,0,0,0,297.82,1.036,300,1.144,300
mc_post_fid26_p3_Ikehara_largeMale_right_beverly_LS.csv,7,Ikehara,p3,mc,fid26,right,post,0,0.321,0,0,0,0,0,298.079,1.6,300,0.321,300
mc_post_fid26_p3_IYENGAR_largeMale_right_beverly_LS.csv,1,IYENGAR,p3,mc,fid26,right,post,0,0.023,0,0,0,0,0,299.977,0,300,0.023,300
mc_post_fid27_p1_GONZALEZ_largeMale_none_amber_SS.csv,9,GONZALEZ,p1,mc,fid27,none,post,172.722,4.922,0,4,0,0,127.196,60.228,108.105,172.722,4.922,300
mc_post_fid27_p1_HAWKINS_largeMale_none_amber_SS.csv,9,HAWKINS,p1,mc,fid27,none,post,174.869,5.166,0,0.8,0,0,124.567,61.402,108.834,174.869,5.166,300
mc_post_fid27_p1_ihim_largeMale_none_amber_SS.csv,11,ihim,p1,mc,fid27,none,post,173.898,6.591,0,1.03,0,0,125.72,61.663,107.21,173.898,6.591,300
mc_post_fid27_p1_Ikehara_largeMale_none_amber_SS.csv,12,Ikehara,p1,mc,fid27,none,post,172.87,4.966,0,1.603,0,0,127.116,60.05,108.118,172.87,4.966,300
mc_post_fid27_p1_IYENGAR_largeMale_none_amber_SS.csv,9,IYENGAR,p1,mc,fid27,none,post,172.867,5.567,0,5.01,0,0,127.133,59.425,108.409,172.867,5.567,300
mc_post_fid27_p2_HAWKINS_largeMale_right_amber_SS.csv,12,HAWKINS,p2,mc,fid27,right,post,5.233,0,81.143,2.304,201.974,19.185,52.918,0,18.386,5.233,300,81.143
mc_post_fid27_p2_ihim_largeMale_right_amber_SS.csv,21,ihim,p2,mc,fid27,right,post,4.1,0,93.914,0,175.602,43.48,59.688,0,16.684,4.1,300,93.914
mc_post_fid27_p2_Ikehara_largeMale_right_amber_SS.csv,29,Ikehara,p2,mc,fid27,right,post,0.863,0,93.225,1.069,170.59,50.601,58.991,0,17.886,0.863,300,93.225
mc_post_fid27_p2_IYENGAR_largeMale_right_amber_SS.csv,21,IYENGAR,p2,mc,fid27,right,post,0.023,0,93.187,0,180.435,40.797,61.1,0,17.517,0.023,300,93.187
mc_post_fid27_p3_HAWKINS_largeMale_left_amber_SS.csv,27,HAWKINS,p3,mc,fid27,left,post,4.014,93.735,122.902,13.041,23.781,9.217,204.163,10.755,35.029,4.014,93.735,122.902
mc_post_fid27_p3_ihim_largeMale_left_amber_SS.csv,26,ihim,p3,mc,fid27,left,post,5.941,93.823,121.321,15.71,21.92,9.344,197.746,15.02,34.222,5.941,93.823,121.321
mc_post_fid27_p3_Ikehara_largeMale_left_amber_SS.csv,37,Ikehara,p3,mc,fid27,left,post,0.346,93.801,121.564,17.289,15.483,16.016,205.093,8.008,37.639,0.346,93.801,121.564
mc_post_fid27_p3_IYENGAR_largeMale_left_amber_SS.csv,25,IYENGAR,p3,mc,fid27,left,post,0.023,93.801,121.562,15.913,21.789,9.343,206.535,7.039,39.345,0.023,93.801,121.562
mc_post_fid28_p1_HAWKINS_largeMale_none_becca_SS.csv,42,HAWKINS,p1,mc,fid28,none,post,7.565,1.728,16.78,12.26,164.509,21.485,9.978,64.911,24.6,7.565,1.728,16.78
mc_post_fid28_p1_ihim_largeMale_none_becca_SS.csv,64,ihim,p1,mc,fid28,none,post,6.862,1.618,17.734,12.356,152.216,36.868,11.878,60.668,24.396,6.862,1.618,17.734
mc_post_fid28_p1_Ikehara_largeMale_none_becca_SS.csv,77,Ikehara,p1,mc,fid28,none,post,6.8,0.137,16.177,17.17,143.118,44.682,6.675,60.65,27.568,6.8,0.137,16.177
mc_post_fid28_p1_IYENGAR_largeMale_none_becca_SS.csv,67,IYENGAR,p1,mc,fid28,none,post,7.335,0.023,16.676,13.14,153.54,34.14,9.073,61.668,28.4,7.335,0.023,16.676
mc_post_fid28_p2_HAWKINS_largeMale_right_becca_SS.csv,37,HAWKINS,p2,mc,fid28,right,post,17.447,22.817,1.76,0,182.431,19.949,15.344,67.532,12.984,17.447,22.817,1.76
mc_post_fid28_p2_ihim_largeMale_right_becca_SS.csv,73,ihim,p2,mc,fid28,right,post,13.702,19.438,1.324,0,168.104,29.794,16.578,70.282,13.54,13.702,19.438,1.324
mc_post_fid28_p2_Ikehara_largeMale_right_becca_SS.csv,99,Ikehara,p2,mc,fid28,right,post,15.14,18.643,1.55,12.333,159.476,38.228,5.882,66.193,16.261,15.14,18.643,1.55
mc_post_fid28_p2_IYENGAR_largeMale_right_becca_SS.csv,72,IYENGAR,p2,mc,fid28,right,post,15.309,18.777,0.023,5.878,172.209,27.805,10.948,70.071,13.066,15.309,18.777,0.023
mc_post_fid28_p3_HAWKINS_largeMale_left_becca_SS.csv,23,HAWKINS,p3,mc,fid28,left,post,1.292,23.685,6.095,2.306,245.597,28.088,17.345,1.532,3.84,1.292,23.685,6.095
mc_post_fid28_p3_ihim_largeMale_left_becca_SS.csv,49,ihim,p3,mc,fid28,left,post,1.846,19.998,6.118,2.668,231.3,36.3,17.086,1.336,9.464,1.846,19.998,6.118
mc_post_fid28_p3_Ikehara_largeMale_left_becca_SS.csv,105,Ikehara,p3,mc,fid28,left,post,0.095,19.71,5.828,8.159,216.105,50.674,15.051,1.87,8.046,0.095,19.71,5.828
mc_post_fid28_p3_IYENGAR_largeMale_left_becca_SS.csv,49,IYENGAR,p3,mc,fid28,left,post,0.023,19.977,5.995,2.401,229.584,38.445,19.85,1.367,8.33,0.023,19.977,5.995
mc_post_fid3_p1_ADAMS_largeMale_none_diana_LL.csv,7,ADAMS,p1,mc,fid3,none,post,0,38.267,0,34.243,0,0,0,251.887,13.61,300,38.267,300
mc_post_fid3_p1_BALLARD_largeMale_none_diana_LL.csv,9,BALLARD,p1,mc,fid3,none,post,0,38.267,0,33.467,0,0,0,251.345,14.154,300,38.267,300
mc_post_fid3_p1_BAO_largeMale_none_diana_LL.csv,9,BAO,p1,mc,fid3,none,post,0,38.368,0,32.301,0,0,0,251.628,13.877,300,38.368,300
mc_post_fid3_p1_cornish_largeMale_none_diana_LL.csv,5,cornish,p1,mc,fid3,none,post,0,38.649,0,33.005,0,0,0,255.062,8.814,300,38.649,300
mc_post_fid3_p1_CUI_largeMale_none_diana_LL.csv,7,CUI,p1,mc,fid3,none,post,0,38.434,0,14.482,0,0,0,253.261,12.036,300,38.434,300
mc_post_fid3_p2_ADAMS_largeMale_left_diana_LL.csv,1,ADAMS,p2,mc,fid3,left,post,0,0.023,0,0,0,0,0,299.858,0,300,0.023,300
mc_post_fid3_p2_BALLARD_largeMale_left_diana_LL.csv,3,BALLARD,p2,mc,fid3,left,post,0,1.049,0,0,0,0,0,297.497,1.335,300,1.049,300
mc_post_fid3_p2_BAO_largeMale_left_diana_LL.csv,3,BAO,p2,mc,fid3,left,post,0,1.018,0,0,0,0,0,296.726,2.137,300,1.018,300
mc_post_fid3_p2_cornish_largeMale_left_diana_LL.csv,1,cornish,p2,mc,fid3,left,post,0,1.463,0,0,0,0,0,298.188,0,300,1.463,300
mc_post_fid3_p2_CUI_largeMale_left_diana_LL.csv,1,CUI,p2,mc,fid3,left,post,0,1.586,0,0,0,0,0,298.414,0,300,1.586,300
mc_post_fid3_p3_ADAMS_largeMale_right_diana_LL.csv,7,ADAMS,p3,mc,fid3,right,post,0,0.023,0,0,0,0,0,295.438,4.539,300,0.023,300
mc_post_fid3_p3_BALLARD_largeMale_right_diana_LL.csv,5,BALLARD,p3,mc,fid3,right,post,0,0.517,0,0,0,0,0,296.279,3.204,300,0.517,300
mc_post_fid3_p3_BAO_largeMale_right_diana_LL.csv,7,BAO,p3,mc,fid3,right,post,0,1.185,0,0,0,0,0,294.012,4.803,300,1.185,300
mc_post_fid3_p3_cornish_largeMale_right_diana_LL.csv,1,cornish,p3,mc,fid3,right,post,0,0.399,0,0,0,0,0,299.601,0,300,0.399,300
mc_post_fid3_p3_CUI_largeMale_right_diana_LL.csv,1,CUI,p3,mc,fid3,right,post,0,1.617,0,0,0,0,0,298.383,0,300,1.617,300
mc_post_fid30_p1_HAWKINS_largeMale_none_dawn_LL.csv,58,HAWKINS,p1,mc,fid30,none,post,23.397,17.257,1.206,9.193,188.886,25.221,13.809,39.24,21.534,23.397,17.257,1.206
mc_post_fid30_p1_ihim_largeMale_none_dawn_LL.csv,104,ihim,p1,mc,fid30,none,post,22.55,15.611,3.331,9.874,160.087,51.526,13.348,35.504,27.227,22.55,15.611,3.331
mc_post_fid30_p1_Ikehara_largeMale_none_dawn_LL.csv,124,Ikehara,p1,mc,fid30,none,post,22.865,15.656,2.909,15.208,158.018,55.125,9.996,35.228,26.163,22.865,15.656,2.909
mc_post_fid30_p1_IYENGAR_largeMale_none_dawn_LL.csv,82,IYENGAR,p1,mc,fid30,none,post,22.661,16.055,3.408,9.414,172.117,38.376,16.188,37.069,26.358,22.661,16.055,3.408
mc_post_fid30_p2_HAWKINS_largeMale_left_dawn_LL.csv,50,HAWKINS,p2,mc,fid30,left,post,22.973,15.269,1.686,6.126,50.42,72.488,26.874,126.269,16.137,22.973,15.269,1.686
mc_post_fid30_p2_ihim_largeMale_left_dawn_LL.csv,66,ihim,p2,mc,fid30,left,post,21.861,14.654,1.574,10.142,45.114,38.973,24.289,95.562,22.957,21.861,14.654,1.574
mc_post_fid30_p2_Ikehara_largeMale_left_dawn_LL.csv,87,Ikehara,p2,mc,fid30,left,post,21.805,14.598,1.521,14.419,43.317,39.754,21.89,151.859,27.24,21.805,14.598,1.521
mc_post_fid30_p2_IYENGAR_largeMale_left_dawn_LL.csv,60,IYENGAR,p2,mc,fid30,left,post,21.841,14.697,0.023,8.548,46.234,38.705,26.692,158.163,21.635,21.841,14.697,0.023
mc_post_fid30_p3_HAWKINS_largeMale_right_dawn_LL.csv,1,HAWKINS,p3,mc,fid30,right,post,0,0.724,0,0,0,0,0,299.276,0,300,0.724,300
mc_post_fid30_p3_ihim_largeMale_right_dawn_LL.csv,11,ihim,p3,mc,fid30,right,post,0,0.777,0,0,0,0,0,294.149,5.074,300,0.777,300
mc_post_fid30_p3_Ikehara_largeMale_right_dawn_LL.csv,13,Ikehara,p3,mc,fid30,right,post,0,0.178,0,0,0,0,0,293.414,6.408,300,0.178,300
mc_post_fid30_p3_IYENGAR_largeMale_right_dawn_LL.csv,7,IYENGAR,p3,mc,fid30,right,post,0,0.023,0,0,0,0,0,297.54,2.437,300,0.023,300
mc_post_fid31_p1_HAWKINS_largeMale_none_bailey_LL.csv,31,HAWKINS,p1,mc,fid31,none,post,13.037,1.849,34.515,10.733,52.224,36.817,69.06,84.27,46.175,13.037,1.849,34.515
mc_post_fid31_p1_ihim_largeMale_none_bailey_LL.csv,40,ihim,p1,mc,fid31,none,post,10.28,1.737,34.036,17.886,49.649,34.438,68.098,84.648,43.81,10.28,1.737,34.036
mc_post_fid31_p1_Ikehara_largeMale_none_bailey_LL.csv,47,Ikehara,p1,mc,fid31,none,post,10.793,2.618,33.717,22.689,41.902,41.375,64.568,75.743,53.466,10.793,2.618,33.717
mc_post_fid31_p1_IYENGAR_largeMale_none_bailey_LL.csv,42,IYENGAR,p1,mc,fid31,none,post,10.659,1.717,33.914,16.509,49.382,35.542,68.036,79.611,50.897,10.659,1.717,33.914
mc_post_fid31_p2_HAWKINS_largeMale_right_bailey_LL.csv,27,HAWKINS,p2,mc,fid31,right,post,193.511,3.178,196.568,7.671,26.103,21.481,15.031,197.46,28.565,193.511,3.178,196.568
mc_post_fid31_p2_ihim_largeMale_right_bailey_LL.csv,35,ihim,p2,mc,fid31,right,post,0,2.964,195.557,24.289,19.219,24.825,0,186.591,44.514,300,2.964,195.557
mc_post_fid31_p2_Ikehara_largeMale_right_bailey_LL.csv,57,Ikehara,p2,mc,fid31,right,post,0,2.51,195.3,25.895,18.949,24.831,0,176.458,51.891,300,2.51,195.3
mc_post_fid31_p2_IYENGAR_largeMale_right_bailey_LL.csv,40,IYENGAR,p2,mc,fid31,right,post,0,2.844,195.634,24.859,20.356,23.49,0,185.751,45.521,300,2.844,195.634
mc_post_fid31_p3_Rotholz_largeMale_left_bailey_LL.csv,18,Rotholz,p3,mc,fid31,left,post,207.523,2.518,202.317,3.603,2.404,6.406,4.003,268.785,10.012,207.523,2.518,202.317
mc_post_fid31_p3_SANCHEZ_largeMale_left_bailey_LL.csv,21,SANCHEZ,p3,mc,fid31,left,post,0,5.033,201.761,6.407,2.936,6.406,0,266.356,10.679,300,5.033,201.761
mc_post_fid31_p3_VASQUEZ_largeMale_left_bailey_LL.csv,19,VASQUEZ,p3,mc,fid31,left,post,207.589,0.182,201.449,7.742,2.937,4.804,0.533,272.442,9.339,207.589,0.182,201.449
mc_post_fid31_p3_Waindim_largeMale_left_bailey_LL.csv,15,Waindim,p3,mc,fid31,left,post,0,3.021,201.686,8.002,2.667,5.342,0,269.601,9.346,300,3.021,201.686
mc_post_fid32_p1_JEW_largeMale_none_claire_INT.csv,30,JEW,p1,mc,fid32,none,post,2.848,29.806,47.689,17.352,33.361,22.161,13.078,194.682,17.616,2.848,29.806,47.689
mc_post_fid32_p1_KALARIA_largeMale_none_claire_INT.csv,27,KALARIA,p1,mc,fid32,none,post,4.123,29.749,47.637,13.886,34.961,21.087,15.488,194.857,18.678,4.123,29.749,47.637
mc_post_fid32_p1_KAR300TI_largeMale_none_claire_INT.csv,32,KAR300TI,p1,mc,fid32,none,post,3.423,28.282,47.467,19.449,32.714,21.878,12.046,195.861,17.065,3.423,28.282,47.467
mc_post_fid32_p1_KUE_largeMale_none_claire_INT.csv,30,KUE,p1,mc,fid32,none,post,3.891,28.717,47.669,14.69,33.9,21.352,14.946,195.683,16.546,3.891,28.717,47.669
mc_post_fid32_p1_lacy_largeMale_none_claire_INT.csv,23,lacy,p1,mc,fid32,none,post,2.355,29.586,47.738,13.351,34.968,20.283,16.287,194.264,18.943,2.355,29.586,47.738
mc_post_fid32_p2_JEW_largeMale_left_claire_INT.csv,5,JEW,p2,mc,fid32,left,post,0,2.202,0,0,0,0,0,293.126,3.671,300,2.202,300
mc_post_fid32_p2_KALARIA_largeMale_left_claire_INT.csv,3,KALARIA,p2,mc,fid32,left,post,0,0.081,0,0,0,0,0,295.522,3.739,300,0.081,300
mc_post_fid32_p2_KAR300TI_largeMale_left_claire_INT.csv,5,KAR300TI,p2,mc,fid32,left,post,0,0.237,0,0,0,0,0,293.452,5.876,300,0.237,300
mc_post_fid32_p2_KUE_largeMale_left_claire_INT.csv,5,KUE,p2,mc,fid32,left,post,0,0.023,0,0,0,0,0,295.275,4.267,300,0.023,300
mc_post_fid32_p2_lacy_largeMale_left_claire_INT.csv,7,lacy,p2,mc,fid32,left,post,0,1.045,0,0,0,0,0,292.327,6.034,300,1.045,300
mc_post_fid32_p3_JEW_largeMale_right_claire_INT.csv,1,JEW,p3,mc,fid32,right,post,0,0.023,0,0,0,0,0,299.977,0,300,0.023,300
mc_post_fid32_p3_KALARIA_largeMale_right_claire_INT.csv,1,KALARIA,p3,mc,fid32,right,post,0,0.195,0,0,0,0,0,299.805,0,300,0.195,300
mc_post_fid32_p3_KAR300TI_largeMale_right_claire_INT.csv,1,KAR300TI,p3,mc,fid32,right,post,0,0.023,0,0,0,0,0,299.977,0,300,0.023,300
mc_post_fid32_p3_KUE_largeMale_right_claire_INT.csv,1,KUE,p3,mc,fid32,right,post,0,0.303,0,0,0,0,0,299.697,0,300,0.303,300
mc_post_fid32_p3_lacy_largeMale_right_claire_INT.csv,1,lacy,p3,mc,fid32,right,post,0,0.909,0,0,0,0,0,299.091,0,300,0.909,300
mc_post_fid33_p1_JEW_largeMale_none_barbara_INT.csv,22,JEW,p1,mc,fid33,none,post,0,15.32,5.443,8.01,253.712,15.3,0,17.349,5.606,300,15.32,5.443
mc_post_fid33_p1_KALARIA_largeMale_none_barbara_INT.csv,17,KALARIA,p1,mc,fid33,none,post,0,15.664,5.519,7.206,256.573,12.278,0,17.355,5.869,300,15.664,5.519
mc_post_fid33_p1_KAR300TI_largeMale_none_barbara_INT.csv,34,KAR300TI,p1,mc,fid33,none,post,0,15.296,4.352,8.009,245.207,23.214,0,14.686,8.536,300,15.296,4.352
mc_post_fid33_p1_KUE_largeMale_none_barbara_INT.csv,24,KUE,p1,mc,fid33,none,post,0,15.298,4.624,7.208,251.599,17.678,0,16.283,7.209,300,15.298,4.624
mc_post_fid33_p1_lacy_largeMale_none_barbara_INT.csv,23,lacy,p1,mc,fid33,none,post,0,15.301,4.888,8.872,252.005,16.013,0,16.419,6.668,300,15.301,4.888
mc_post_fid33_p2_JEW_largeMale_right_barbara_INT.csv,15,JEW,p2,mc,fid33,right,post,0,263.872,0.023,2.402,276.382,12.651,0,4.806,3.736,300,263.872,0.023
mc_post_fid33_p2_KALARIA_largeMale_right_barbara_INT.csv,15,KALARIA,p2,mc,fid33,right,post,270.427,264.016,0.29,1.334,275.413,12.015,2.933,4.271,3.741,270.427,264.016,0.29
mc_post_fid33_p2_KAR300TI_largeMale_right_barbara_INT.csv,41,KAR300TI,p2,mc,fid33,right,post,0,263.716,0.078,2.942,267.517,21.456,0,4.807,3.2,300,263.716,0.078
mc_post_fid33_p2_KUE_largeMale_right_barbara_INT.csv,17,KUE,p2,mc,fid33,right,post,0,264.019,0.023,2.569,276.345,12.543,0,4.671,3.601,300,264.019,0.023
mc_post_fid33_p2_lacy_largeMale_right_barbara_INT.csv,15,lacy,p2,mc,fid33,right,post,0,264.784,0.453,3.84,275.916,12.316,0,3.641,3.834,300,264.784,0.453
mc_post_fid33_p3_JEW_largeMale_left_barbara_INT.csv,11,JEW,p3,mc,fid33,left,post,0,0,0.023,5.708,282.82,7.707,0,0,3.668,300,300,0.023
mc_post_fid33_p3_KALARIA_largeMale_left_barbara_INT.csv,9,KALARIA,p3,mc,fid33,left,post,0,0,1.174,5.61,281.206,8.274,0,0,3.736,300,300,1.174
mc_post_fid33_p3_KAR300TI_largeMale_left_barbara_INT.csv,53,KAR300TI,p3,mc,fid33,left,post,0,0,0.086,5.876,257.784,32.304,0,0,3.467,300,300,0.086
mc_post_fid33_p3_KUE_largeMale_left_barbara_INT.csv,15,KUE,p3,mc,fid33,left,post,0,0,0.023,5.234,280.126,9.948,0,0,4.669,300,300,0.023
mc_post_fid33_p3_lacy_largeMale_left_barbara_INT.csv,13,lacy,p3,mc,fid33,left,post,0,0,1.038,3.846,280.363,9.971,0,0,4.603,300,300,1.038
mc_post_fid34_p1_JEW_largeMale_none_charlotte_INT.csv,72,JEW,p1,mc,fid34,none,post,17.171,24.646,12.467,40.563,74.773,42.616,33.746,72.074,36.205,17.171,24.646,12.467
mc_post_fid34_p1_KALARIA_largeMale_none_charlotte_INT.csv,78,KALARIA,p1,mc,fid34,none,post,16.948,24.425,12.68,39.364,73.407,42.183,37.01,71.269,36.642,16.948,24.425,12.68
mc_post_fid34_p1_KAR300TI_largeMale_none_charlotte_INT.csv,98,KAR300TI,p1,mc,fid34,none,post,17.548,24.489,12.278,42.98,68.649,46.396,28.533,69.84,43.579,17.548,24.489,12.278
mc_post_fid34_p1_KUE_largeMale_none_charlotte_INT.csv,92,KUE,p1,mc,fid34,none,post,17.118,24.591,12.314,43.298,72.604,42.981,33.539,72.206,35.073,17.118,24.591,12.314
mc_post_fid34_p1_lacy_largeMale_none_charlotte_INT.csv,72,lacy,p1,mc,fid34,none,post,16.916,24.392,12.376,31.63,74.291,43.753,35.95,72.246,41.764,16.916,24.392,12.376
mc_post_fid34_p2_JEW_largeMale_left_charlotte_INT.csv,25,JEW,p2,mc,fid34,left,post,0.023,13.296,1.818,7.741,6.671,10.778,9.003,250.15,15.484,0.023,13.296,1.818
mc_post_fid34_p2_KALARIA_largeMale_left_charlotte_INT.csv,27,KALARIA,p2,mc,fid34,left,post,8.269,13.072,2.396,7.442,6.669,10.688,9.871,249.827,15.48,8.269,13.072,2.396
mc_post_fid34_p2_KUE_largeMale_left_charlotte_INT.csv,32,KUE,p2,mc,fid34,left,post,0.297,13.11,2.429,11.242,6.138,10.841,6.91,253.482,11.02,0.297,13.11,2.429
mc_post_fid34_p2_lacy_largeMale_left_charlotte_INT.csv,25,lacy,p2,mc,fid34,left,post,0.023,12.91,3.029,7.247,6.14,11.508,8.619,253.358,12.512,0.023,12.91,3.029
mc_post_fid34_p2_largeMale_left_charlotte_INT.csv,47,largeMale,p2,mc,fid34,charlotte,post,0.893,12.972,2.029,10.751,6.676,12.378,5.868,235.094,28.594,0.893,12.972,2.029
mc_post_fid34_p3_JEW_largeMale_right_charlotte_INT.csv,3,JEW,p3,mc,fid34,right,post,0,0.023,0,0,0,0,0,298.108,1.869,300,0.023,300
mc_post_fid34_p3_KALARIA_largeMale_right_charlotte_INT.csv,7,KALARIA,p3,mc,fid34,right,post,0,0.222,0,0,0,0,0,291.502,8.276,300,0.222,300
mc_post_fid34_p3_KAR300TI_largeMale_right_charlotte_INT.csv,25,KAR300TI,p3,mc,fid34,right,post,0,0.508,0,0,0,0,0,277.736,21.756,300,0.508,300
mc_post_fid34_p3_KUE_largeMale_right_charlotte_INT.csv,7,KUE,p3,mc,fid34,right,post,0,0.08,0,0,0,0,0,292.044,7.876,300,0.08,300
mc_post_fid34_p3_lacy_largeMale_right_charlotte_INT.csv,1,lacy,p3,mc,fid34,right,post,0,0.776,0,0,0,0,0,299.13,0,300,0.776,300
mc_post_fid35_p1_JEW_largeMale_none_beatrice_INT.csv,17,JEW,p1,mc,fid35,none,post,0.023,65.803,0,4.272,0,14.347,32.748,229.865,18.652,0.023,65.803,300
mc_post_fid35_p1_KALARIA_largeMale_none_beatrice_INT.csv,22,KALARIA,p1,mc,fid35,none,post,6.092,65.782,0,5.869,0,13.878,22.697,225.945,27.656,6.092,65.782,300
mc_post_fid35_p1_KAR300TI_largeMale_none_beatrice_INT.csv,24,KAR300TI,p1,mc,fid35,none,post,0.249,65.113,0,9.475,0,13.883,26.292,221.251,28.589,0.249,65.113,300
mc_post_fid35_p1_KUE_largeMale_none_beatrice_INT.csv,26,KUE,p1,mc,fid35,none,post,0.65,65.781,0,7.207,0,14.143,28.036,225.824,24.121,0.65,65.781,300
mc_post_fid35_p1_lacy_largeMale_none_beatrice_INT.csv,18,lacy,p1,mc,fid35,none,post,0.783,65.618,0,7.212,0,14.684,27.321,230.318,19.45,0.783,65.618,300
mc_post_fid35_p2_JEW_largeMale_right_beatrice_INT.csv,14,JEW,p2,mc,fid35,right,post,95.639,0.023,116.493,37.838,129.391,17.28,16.148,86.672,12.648,95.639,0.023,116.493
mc_post_fid35_p2_KALARIA_largeMale_right_beatrice_INT.csv,18,KALARIA,p2,mc,fid35,right,post,93.95,0.788,117.17,12.553,128.623,15.741,46.975,73.142,22.153,93.95,0.788,117.17
mc_post_fid35_p2_KAR300TI_largeMale_right_beatrice_INT.csv,25,KAR300TI,p2,mc,fid35,right,post,94.649,1.054,116.209,30.395,128.291,16.891,26.621,79.715,16.82,94.649,1.054,116.209
mc_post_fid35_p2_KUE_largeMale_right_beatrice_INT.csv,23,KUE,p2,mc,fid35,right,post,94.15,0.135,116.775,28.368,128.608,18.551,24.719,85.671,13.948,94.15,0.135,116.775
mc_post_fid35_p2_lacy_largeMale_right_beatrice_INT.csv,12,lacy,p2,mc,fid35,right,post,96.087,0.79,116.806,39.143,129.898,14.854,16.111,86.083,12.848,96.087,0.79,116.806
mc_post_fid35_p3_JEW_largeMale_left_beatrice_INT.csv,29,JEW,p3,mc,fid35,left,post,0,18.882,0.023,26.664,172.619,38.932,0,31.126,30.636,300,18.882,0.023
mc_post_fid35_p3_KALARIA_largeMale_left_beatrice_INT.csv,33,KALARIA,p3,mc,fid35,left,post,0,19.63,0.412,32.3,170.856,38.709,0,28.293,29.43,300,19.63,0.412
mc_post_fid35_p3_KAR300TI_largeMale_left_beatrice_INT.csv,37,KAR300TI,p3,mc,fid35,left,post,0,18.261,0.099,26.459,171.78,37.845,0,34.726,28.639,300,18.261,0.099
mc_post_fid35_p3_KUE_largeMale_left_beatrice_INT.csv,33,KUE,p3,mc,fid35,left,post,129.675,18.463,0.029,28.571,171.673,38.435,0.534,29.628,31.13,129.675,18.463,0.029
mc_post_fid35_p3_lacy_largeMale_left_beatrice_INT.csv,31,lacy,p3,mc,fid35,left,post,0,18.664,0.775,26.191,173.309,37.623,0,31.702,30.4,300,18.664,0.775
mc_post_fid36_p1_JEW_largeMale_none_bethany_LS.csv,34,JEW,p1,mc,fid36,none,post,129.079,6.855,35.116,22.119,9.412,19.884,2.1,211.5,34.962,129.079,6.855,35.116
mc_post_fid36_p1_KALARIA_largeMale_none_bethany_LS.csv,42,KALARIA,p1,mc,fid36,none,post,0.123,7.334,34.828,18.151,8.541,20.02,7.479,207.235,38.451,0.123,7.334,34.828
mc_post_fid36_p1_KAR300TI_largeMale_none_bethany_LS.csv,44,KAR300TI,p1,mc,fid36,none,post,1.397,6.732,33.895,24.888,10.413,17.653,1.067,192.64,53.282,1.397,6.732,33.895
mc_post_fid36_p1_KUE_largeMale_none_bethany_LS.csv,39,KUE,p1,mc,fid36,none,post,2.594,6.603,34.894,22.682,8.273,19.225,4.812,210.189,34.63,2.594,6.603,34.894
mc_post_fid36_p1_lacy_largeMale_none_bethany_LS.csv,31,lacy,p1,mc,fid36,none,post,0,7.167,33.859,22.56,9.344,20.052,0,216.731,30.82,300,7.167,33.859
mc_post_fid36_p2_JEW_largeMale_left_bethany_LS.csv,17,JEW,p2,mc,fid36,left,post,0,1.621,40.127,16.188,160.632,19.35,0,85.019,17.18,300,1.621,40.127
mc_post_fid36_p2_KALARIA_largeMale_left_bethany_LS.csv,19,KALARIA,p2,mc,fid36,left,post,126.592,2.2,134.602,11.741,158.726,21.889,4.541,83.816,17.087,126.592,2.2,134.602
mc_post_fid36_p2_KAR300TI_largeMale_left_bethany_LS.csv,41,KAR300TI,p2,mc,fid36,left,post,0,0.264,134.198,16.11,147.225,32.992,0,73.486,29.923,300,0.264,134.198
mc_post_fid36_p2_KUE_largeMale_left_bethany_LS.csv,27,KUE,p2,mc,fid36,left,post,128.127,0.088,39.971,15.677,159.955,19.521,2.634,81.858,20.267,128.127,0.088,39.971
mc_post_fid36_p2_lacy_largeMale_left_bethany_LS.csv,13,lacy,p2,mc,fid36,left,post,0,0.233,134.57,16.081,160.647,19.493,0,86.756,16.616,300,0.233,134.57
mc_post_fid36_p3_JEW_largeMale_right_bethany_LS.csv,65,JEW,p3,mc,fid36,right,post,0.023,4.644,88.863,49.876,17.882,31.868,60.413,71.549,68.389,0.023,4.644,88.863
mc_post_fid36_p3_KALARIA_largeMale_right_bethany_LS.csv,68,KALARIA,p3,mc,fid36,right,post,0.127,4.656,88.94,45.103,18.986,26.702,76.261,69.683,63.138,0.127,4.656,88.94
mc_post_fid36_p3_KAR300TI_largeMale_right_bethany_LS.csv,89,KAR300TI,p3,mc,fid36,right,post,0.242,4.256,88.672,60.782,13.547,37.37,56.997,75.406,55.656,0.242,4.256,88.672
