filename,number_transits,code,totalTime,experiment,fishID,fishName,treatment,half,scorer,largeMalePosition,prePost
mc_post_fid9_p2_cornish_largeMale_left_catalina_LS.csv,21,right side,46.646000000000015,mc,fid9,catalina,LS.csv,p2,cornish,left,post
mc_post_fid9_p2_CUI_largeMale_left_catalina_LS.csv,18,center,5.602,mc,fid9,catalina,LS.csv,p2,CUI,left,post
mc_post_fid9_p2_CUI_largeMale_left_catalina_LS.csv,18,left side,22.755000000000006,mc,fid9,catalina,LS.csv,p2,CUI,left,post
mc_post_fid9_p2_CUI_largeMale_left_catalina_LS.csv,18,plant,169.507,mc,fid9,catalina,LS.csv,p2,CUI,left,post
mc_post_fid9_p2_CUI_largeMale_left_catalina_LS.csv,18,right screen,29.634999999999994,mc,fid9,catalina,LS.csv,p2,CUI,left,post
mc_post_fid9_p2_CUI_largeMale_left_catalina_LS.csv,18,right side,66.185,mc,fid9,catalina,LS.csv,p2,CUI,left,post
mc_post_fid9_p3_ADAMS_largeMale_right_catalina_LS.csv,23,center,16.819999999999993,mc,fid9,catalina,LS.csv,p3,ADAMS,right,post
mc_post_fid9_p3_ADAMS_largeMale_right_catalina_LS.csv,23,left screen,97.00199999999998,mc,fid9,catalina,LS.csv,p3,ADAMS,right,post
mc_post_fid9_p3_ADAMS_largeMale_right_catalina_LS.csv,23,left side,8.275000000000006,mc,fid9,catalina,LS.csv,p3,ADAMS,right,post
mc_post_fid9_p3_ADAMS_largeMale_right_catalina_LS.csv,23,plant,97.38900000000002,mc,fid9,catalina,LS.csv,p3,ADAMS,right,post
mc_post_fid9_p3_ADAMS_largeMale_right_catalina_LS.csv,23,right screen,68.334,mc,fid9,catalina,LS.csv,p3,ADAMS,right,post
mc_post_fid9_p3_ADAMS_largeMale_right_catalina_LS.csv,23,right side,11.212999999999994,mc,fid9,catalina,LS.csv,p3,ADAMS,right,post
mc_post_fid9_p3_BALLARD_largeMale_right_catalina_LS.csv,24,center,16.28,mc,fid9,catalina,LS.csv,p3,BALLARD,right,post
mc_post_fid9_p3_BALLARD_largeMale_right_catalina_LS.csv,24,left screen,97.20100000000001,mc,fid9,catalina,LS.csv,p3,BALLARD,right,post
mc_post_fid9_p3_BALLARD_largeMale_right_catalina_LS.csv,24,left side,8.009999999999991,mc,fid9,catalina,LS.csv,p3,BALLARD,right,post
mc_post_fid9_p3_BALLARD_largeMale_right_catalina_LS.csv,24,plant,97.43299999999999,mc,fid9,catalina,LS.csv,p3,BALLARD,right,post
mc_post_fid9_p3_BALLARD_largeMale_right_catalina_LS.csv,24,right screen,69.16900000000001,mc,fid9,catalina,LS.csv,p3,BALLARD,right,post
mc_post_fid9_p3_BALLARD_largeMale_right_catalina_LS.csv,24,right side,10.944999999999993,mc,fid9,catalina,LS.csv,p3,BALLARD,right,post
mc_post_fid9_p3_BAO_largeMale_right_catalina_LS.csv,28,center,17.349000000000004,mc,fid9,catalina,LS.csv,p3,BAO,right,post
mc_post_fid9_p3_BAO_largeMale_right_catalina_LS.csv,28,left screen,95.232,mc,fid9,catalina,LS.csv,p3,BAO,right,post
mc_post_fid9_p3_BAO_largeMale_right_catalina_LS.csv,28,left side,9.873000000000005,mc,fid9,catalina,LS.csv,p3,BAO,right,post
mc_post_fid9_p3_BAO_largeMale_right_catalina_LS.csv,28,plant,96.633,mc,fid9,catalina,LS.csv,p3,BAO,right,post
mc_post_fid9_p3_BAO_largeMale_right_catalina_LS.csv,28,right screen,68.15899999999999,mc,fid9,catalina,LS.csv,p3,BAO,right,post
mc_post_fid9_p3_BAO_largeMale_right_catalina_LS.csv,28,right side,11.757000000000005,mc,fid9,catalina,LS.csv,p3,BAO,right,post
mc_post_fid9_p3_cornish_largeMale_right_catalina_LS.csv,18,center,16.10799999999996,mc,fid9,catalina,LS.csv,p3,cornish,right,post
mc_post_fid9_p3_cornish_largeMale_right_catalina_LS.csv,18,left screen,97.18999999999997,mc,fid9,catalina,LS.csv,p3,cornish,right,post
mc_post_fid9_p3_cornish_largeMale_right_catalina_LS.csv,18,left side,5.177000000000035,mc,fid9,catalina,LS.csv,p3,cornish,right,post
mc_post_fid9_p3_cornish_largeMale_right_catalina_LS.csv,18,plant,100.43400000000001,mc,fid9,catalina,LS.csv,p3,cornish,right,post
mc_post_fid9_p3_cornish_largeMale_right_catalina_LS.csv,18,right screen,72.94,mc,fid9,catalina,LS.csv,p3,cornish,right,post
mc_post_fid9_p3_cornish_largeMale_right_catalina_LS.csv,18,right side,7.744000000000028,mc,fid9,catalina,LS.csv,p3,cornish,right,post
mc_post_fid9_p3_CUI_largeMale_right_catalina_LS.csv,18,center,11.478000000000023,mc,fid9,catalina,LS.csv,p3,CUI,right,post
mc_post_fid9_p3_CUI_largeMale_right_catalina_LS.csv,18,left screen,97.137,mc,fid9,catalina,LS.csv,p3,CUI,right,post
mc_post_fid9_p3_CUI_largeMale_right_catalina_LS.csv,18,left side,7.734999999999999,mc,fid9,catalina,LS.csv,p3,CUI,right,post
mc_post_fid9_p3_CUI_largeMale_right_catalina_LS.csv,18,plant,99.30699999999997,mc,fid9,catalina,LS.csv,p3,CUI,right,post
mc_post_fid9_p3_CUI_largeMale_right_catalina_LS.csv,18,right screen,71.577,mc,fid9,catalina,LS.csv,p3,CUI,right,post
mc_post_fid9_p3_CUI_largeMale_right_catalina_LS.csv,18,right side,9.334000000000003,mc,fid9,catalina,LS.csv,p3,CUI,right,post
mc_pre_fid1_p1_JEW_largeMale_none_barbie_LL.csv,27,center,6.937000000000009,mc,fid1,barbie,LL.csv,p1,JEW,none,pre
mc_pre_fid1_p1_JEW_largeMale_none_barbie_LL.csv,27,left screen,169.93999999999994,mc,fid1,barbie,LL.csv,p1,JEW,none,pre
mc_pre_fid1_p1_JEW_largeMale_none_barbie_LL.csv,27,left side,14.41500000000001,mc,fid1,barbie,LL.csv,p1,JEW,none,pre
mc_pre_fid1_p1_JEW_largeMale_none_barbie_LL.csv,27,plant,43.78299999999999,mc,fid1,barbie,LL.csv,p1,JEW,none,pre
mc_pre_fid1_p1_JEW_largeMale_none_barbie_LL.csv,27,right screen,52.146999999999984,mc,fid1,barbie,LL.csv,p1,JEW,none,pre
mc_pre_fid1_p1_JEW_largeMale_none_barbie_LL.csv,27,right side,11.411000000000023,mc,fid1,barbie,LL.csv,p1,JEW,none,pre
mc_pre_fid1_p1_KALARIA_largeMale_none_barbie_LL.csv,29,center,8.00999999999997,mc,fid1,barbie,LL.csv,p1,KALARIA,none,pre
mc_pre_fid1_p1_KALARIA_largeMale_none_barbie_LL.csv,29,left screen,168.13499999999996,mc,fid1,barbie,LL.csv,p1,KALARIA,none,pre
mc_pre_fid1_p1_KALARIA_largeMale_none_barbie_LL.csv,29,left side,17.08800000000004,mc,fid1,barbie,LL.csv,p1,KALARIA,none,pre
mc_pre_fid1_p1_KALARIA_largeMale_none_barbie_LL.csv,29,plant,40.878,mc,fid1,barbie,LL.csv,p1,KALARIA,none,pre
mc_pre_fid1_p1_KALARIA_largeMale_none_barbie_LL.csv,29,right screen,48.047999999999966,mc,fid1,barbie,LL.csv,p1,KALARIA,none,pre
mc_pre_fid1_p1_KALARIA_largeMale_none_barbie_LL.csv,29,right side,16.008000000000052,mc,fid1,barbie,LL.csv,p1,KALARIA,none,pre
mc_pre_fid1_p1_KARNATI_largeMale_none_barbie_LL.csv,41,center,15.750000000000071,mc,fid1,barbie,LL.csv,p1,KARNATI,none,pre
mc_pre_fid1_p1_KARNATI_largeMale_none_barbie_LL.csv,41,left screen,161.57600000000005,mc,fid1,barbie,LL.csv,p1,KARNATI,none,pre
mc_pre_fid1_p1_KARNATI_largeMale_none_barbie_LL.csv,41,left side,22.672999999999906,mc,fid1,barbie,LL.csv,p1,KARNATI,none,pre
mc_pre_fid1_p1_KARNATI_largeMale_none_barbie_LL.csv,41,plant,32.836999999999996,mc,fid1,barbie,LL.csv,p1,KARNATI,none,pre
mc_pre_fid1_p1_KARNATI_largeMale_none_barbie_LL.csv,41,right screen,48.34399999999998,mc,fid1,barbie,LL.csv,p1,KARNATI,none,pre
mc_pre_fid1_p1_KARNATI_largeMale_none_barbie_LL.csv,41,right side,18.019999999999996,mc,fid1,barbie,LL.csv,p1,KARNATI,none,pre
mc_pre_fid1_p1_KUE_largeMale_none_barbie_LL.csv,35,center,13.336999999999989,mc,fid1,barbie,LL.csv,p1,KUE,none,pre
mc_pre_fid1_p1_KUE_largeMale_none_barbie_LL.csv,35,left screen,167.11399999999998,mc,fid1,barbie,LL.csv,p1,KUE,none,pre
mc_pre_fid1_p1_KUE_largeMale_none_barbie_LL.csv,35,left side,17.62999999999999,mc,fid1,barbie,LL.csv,p1,KUE,none,pre
mc_pre_fid1_p1_KUE_largeMale_none_barbie_LL.csv,35,plant,38.172000000000004,mc,fid1,barbie,LL.csv,p1,KUE,none,pre
mc_pre_fid1_p1_KUE_largeMale_none_barbie_LL.csv,35,right screen,47.784999999999975,mc,fid1,barbie,LL.csv,p1,KUE,none,pre
mc_pre_fid1_p1_KUE_largeMale_none_barbie_LL.csv,35,right side,15.74500000000004,mc,fid1,barbie,LL.csv,p1,KUE,none,pre
mc_pre_fid1_p1_lacy_largeMale_none_barbie_LL.csv,28,center,9.497999999999992,mc,fid1,barbie,LL.csv,p1,lacy,none,pre
mc_pre_fid1_p1_lacy_largeMale_none_barbie_LL.csv,28,left screen,167.87,mc,fid1,barbie,LL.csv,p1,lacy,none,pre
mc_pre_fid1_p1_lacy_largeMale_none_barbie_LL.csv,28,left side,17.447000000000006,mc,fid1,barbie,LL.csv,p1,lacy,none,pre
mc_pre_fid1_p1_lacy_largeMale_none_barbie_LL.csv,28,plant,39.004000000000005,mc,fid1,barbie,LL.csv,p1,lacy,none,pre
mc_pre_fid1_p1_lacy_largeMale_none_barbie_LL.csv,28,right screen,46.31999999999998,mc,fid1,barbie,LL.csv,p1,lacy,none,pre
mc_pre_fid1_p1_lacy_largeMale_none_barbie_LL.csv,28,right side,18.53000000000001,mc,fid1,barbie,LL.csv,p1,lacy,none,pre
mc_pre_fid1_p2_JEW_largeMale_left_barbie_LL.csv,37,center,21.55299999999997,mc,fid1,barbie,LL.csv,p2,JEW,left,pre
mc_pre_fid1_p2_JEW_largeMale_left_barbie_LL.csv,37,left screen,207.80500000000004,mc,fid1,barbie,LL.csv,p2,JEW,left,pre
mc_pre_fid1_p2_JEW_largeMale_left_barbie_LL.csv,37,left side,18.381999999999977,mc,fid1,barbie,LL.csv,p2,JEW,left,pre
mc_pre_fid1_p2_JEW_largeMale_left_barbie_LL.csv,37,right screen,21.777000000000044,mc,fid1,barbie,LL.csv,p2,JEW,left,pre
mc_pre_fid1_p2_JEW_largeMale_left_barbie_LL.csv,37,right side,30.427999999999997,mc,fid1,barbie,LL.csv,p2,JEW,left,pre
mc_pre_fid1_p2_KALARIA_largeMale_left_barbie_LL.csv,38,center,25.620000000000005,mc,fid1,barbie,LL.csv,p2,KALARIA,left,pre
mc_pre_fid1_p2_KALARIA_largeMale_left_barbie_LL.csv,38,left screen,204.40700000000004,mc,fid1,barbie,LL.csv,p2,KALARIA,left,pre
mc_pre_fid1_p2_KALARIA_largeMale_left_barbie_LL.csv,38,left side,20.024999999999935,mc,fid1,barbie,LL.csv,p2,KALARIA,left,pre
mc_pre_fid1_p2_KALARIA_largeMale_left_barbie_LL.csv,38,plant,0.5339999999999918,mc,fid1,barbie,LL.csv,p2,KALARIA,left,pre
mc_pre_fid1_p2_KALARIA_largeMale_left_barbie_LL.csv,38,right screen,19.617999999999995,mc,fid1,barbie,LL.csv,p2,KALARIA,left,pre
mc_pre_fid1_p2_KALARIA_largeMale_left_barbie_LL.csv,38,right side,29.33400000000003,mc,fid1,barbie,LL.csv,p2,KALARIA,left,pre
mc_pre_fid1_p2_KARNATI_largeMale_left_barbie_LL.csv,67,center,22.236999999999995,mc,fid1,barbie,LL.csv,p2,KARNATI,left,pre
mc_pre_fid1_p2_KARNATI_largeMale_left_barbie_LL.csv,67,left screen,191.545,mc,fid1,barbie,LL.csv,p2,KARNATI,left,pre
mc_pre_fid1_p2_KARNATI_largeMale_left_barbie_LL.csv,67,left side,35.758000000000024,mc,fid1,barbie,LL.csv,p2,KARNATI,left,pre
mc_pre_fid1_p2_KARNATI_largeMale_left_barbie_LL.csv,67,right screen,22.483000000000033,mc,fid1,barbie,LL.csv,p2,KARNATI,left,pre
mc_pre_fid1_p2_KARNATI_largeMale_left_barbie_LL.csv,67,right side,27.95399999999995,mc,fid1,barbie,LL.csv,p2,KARNATI,left,pre
mc_pre_fid1_p2_KUE_largeMale_left_barbie_LL.csv,37,center,24.426999999999992,mc,fid1,barbie,LL.csv,p2,KUE,left,pre
mc_pre_fid1_p2_KUE_largeMale_left_barbie_LL.csv,37,left screen,207.917,mc,fid1,barbie,LL.csv,p2,KUE,left,pre
mc_pre_fid1_p2_KUE_largeMale_left_barbie_LL.csv,37,left side,17.145999999999987,mc,fid1,barbie,LL.csv,p2,KUE,left,pre
mc_pre_fid1_p2_KUE_largeMale_left_barbie_LL.csv,37,right screen,21.87600000000006,mc,fid1,barbie,LL.csv,p2,KUE,left,pre
mc_pre_fid1_p2_KUE_largeMale_left_barbie_LL.csv,37,right side,28.61099999999996,mc,fid1,barbie,LL.csv,p2,KUE,left,pre
mc_pre_fid1_p2_lacy_largeMale_left_barbie_LL.csv,33,center,17.65300000000002,mc,fid1,barbie,LL.csv,p2,lacy,left,pre
mc_pre_fid1_p2_lacy_largeMale_left_barbie_LL.csv,33,left screen,206.71400000000003,mc,fid1,barbie,LL.csv,p2,lacy,left,pre
mc_pre_fid1_p2_lacy_largeMale_left_barbie_LL.csv,33,left side,22.48900000000006,mc,fid1,barbie,LL.csv,p2,lacy,left,pre
mc_pre_fid1_p2_lacy_largeMale_left_barbie_LL.csv,33,right screen,21.197000000000003,mc,fid1,barbie,LL.csv,p2,lacy,left,pre
mc_pre_fid1_p2_lacy_largeMale_left_barbie_LL.csv,33,right side,31.4549999999999,mc,fid1,barbie,LL.csv,p2,lacy,left,pre
mc_pre_fid1_p3_JEW_largeMale_right_barbie_LL.csv,23,center,19.646000000000072,mc,fid1,barbie,LL.csv,p3,JEW,right,pre
mc_pre_fid1_p3_JEW_largeMale_right_barbie_LL.csv,23,left side,14.113999999999976,mc,fid1,barbie,LL.csv,p3,JEW,right,pre
mc_pre_fid1_p3_JEW_largeMale_right_barbie_LL.csv,23,right screen,242.815,mc,fid1,barbie,LL.csv,p3,JEW,right,pre
mc_pre_fid1_p3_JEW_largeMale_right_barbie_LL.csv,23,right side,22.825999999999965,mc,fid1,barbie,LL.csv,p3,JEW,right,pre
mc_pre_fid1_p3_KALARIA_largeMale_right_barbie_LL.csv,23,center,21.595000000000027,mc,fid1,barbie,LL.csv,p3,KALARIA,right,pre
mc_pre_fid1_p3_KALARIA_largeMale_right_barbie_LL.csv,23,left side,13.303999999999974,mc,fid1,barbie,LL.csv,p3,KALARIA,right,pre
mc_pre_fid1_p3_KALARIA_largeMale_right_barbie_LL.csv,23,right screen,242.64299999999994,mc,fid1,barbie,LL.csv,p3,KALARIA,right,pre
mc_pre_fid1_p3_KALARIA_largeMale_right_barbie_LL.csv,23,right side,21.940000000000026,mc,fid1,barbie,LL.csv,p3,KALARIA,right,pre
mc_pre_fid1_p3_KARNATI_largeMale_right_barbie_LL.csv,67,center,21.57499999999999,mc,fid1,barbie,LL.csv,p3,KARNATI,right,pre
mc_pre_fid1_p3_KARNATI_largeMale_right_barbie_LL.csv,67,left side,13.634000000000015,mc,fid1,barbie,LL.csv,p3,KARNATI,right,pre
mc_pre_fid1_p3_KARNATI_largeMale_right_barbie_LL.csv,67,right screen,221.39999999999998,mc,fid1,barbie,LL.csv,p3,KARNATI,right,pre
mc_pre_fid1_p3_KARNATI_largeMale_right_barbie_LL.csv,67,right side,42.95400000000002,mc,fid1,barbie,LL.csv,p3,KARNATI,right,pre
mc_pre_fid1_p3_KUE_largeMale_right_barbie_LL.csv,23,center,19.46899999999991,mc,fid1,barbie,LL.csv,p3,KUE,right,pre
mc_pre_fid1_p3_KUE_largeMale_right_barbie_LL.csv,23,left side,12.980000000000047,mc,fid1,barbie,LL.csv,p3,KUE,right,pre
mc_pre_fid1_p3_KUE_largeMale_right_barbie_LL.csv,23,right screen,246.37000000000003,mc,fid1,barbie,LL.csv,p3,KUE,right,pre
mc_pre_fid1_p3_KUE_largeMale_right_barbie_LL.csv,23,right side,20.935000000000002,mc,fid1,barbie,LL.csv,p3,KUE,right,pre
mc_pre_fid1_p3_lacy_largeMale_right_barbie_LL.csv,21,center,19.14000000000007,mc,fid1,barbie,LL.csv,p3,lacy,right,pre
mc_pre_fid1_p3_lacy_largeMale_right_barbie_LL.csv,21,left side,12.531000000000034,mc,fid1,barbie,LL.csv,p3,lacy,right,pre
mc_pre_fid1_p3_lacy_largeMale_right_barbie_LL.csv,21,right screen,249.88199999999995,mc,fid1,barbie,LL.csv,p3,lacy,right,pre
mc_pre_fid1_p3_lacy_largeMale_right_barbie_LL.csv,21,right side,17.630999999999972,mc,fid1,barbie,LL.csv,p3,lacy,right,pre
mc_pre_fid10_p1_MAHMOUD_largeMale_none_alyssa_INT.csv,12,center,5.605000000000004,mc,fid10,alyssa,INT.csv,p1,MAHMOUD,none,pre
mc_pre_fid10_p1_MAHMOUD_largeMale_none_alyssa_INT.csv,12,left screen,3.9989999999999988,mc,fid10,alyssa,INT.csv,p1,MAHMOUD,none,pre
mc_pre_fid10_p1_MAHMOUD_largeMale_none_alyssa_INT.csv,12,left side,8.812999999999999,mc,fid10,alyssa,INT.csv,p1,MAHMOUD,none,pre
mc_pre_fid10_p1_MAHMOUD_largeMale_none_alyssa_INT.csv,12,plant,6.408000000000001,mc,fid10,alyssa,INT.csv,p1,MAHMOUD,none,pre
mc_pre_fid10_p1_MAHMOUD_largeMale_none_alyssa_INT.csv,12,right screen,259.074,mc,fid10,alyssa,INT.csv,p1,MAHMOUD,none,pre
mc_pre_fid10_p1_MAHMOUD_largeMale_none_alyssa_INT.csv,12,right side,16.078000000000007,mc,fid10,alyssa,INT.csv,p1,MAHMOUD,none,pre
mc_pre_fid10_p1_MARRONE_largeMale_none_alyssa_INT.csv,16,center,6.939999999999998,mc,fid10,alyssa,INT.csv,p1,MARRONE,none,pre
mc_pre_fid10_p1_MARRONE_largeMale_none_alyssa_INT.csv,16,left screen,4.003999999999998,mc,fid10,alyssa,INT.csv,p1,MARRONE,none,pre
mc_pre_fid10_p1_MARRONE_largeMale_none_alyssa_INT.csv,16,left side,8.274000000000001,mc,fid10,alyssa,INT.csv,p1,MARRONE,none,pre
mc_pre_fid10_p1_MARRONE_largeMale_none_alyssa_INT.csv,16,plant,5.341000000000001,mc,fid10,alyssa,INT.csv,p1,MARRONE,none,pre
mc_pre_fid10_p1_MARRONE_largeMale_none_alyssa_INT.csv,16,right screen,256.89,mc,fid10,alyssa,INT.csv,p1,MARRONE,none,pre
mc_pre_fid10_p1_MARRONE_largeMale_none_alyssa_INT.csv,16,right side,18.506999999999994,mc,fid10,alyssa,INT.csv,p1,MARRONE,none,pre
mc_pre_fid10_p1_MARTINEZ_largeMale_none_alyssa_INT.csv,15,center,6.9420000000000055,mc,fid10,alyssa,INT.csv,p1,MARTINEZ,none,pre
mc_pre_fid10_p1_MARTINEZ_largeMale_none_alyssa_INT.csv,15,left screen,4.268000000000001,mc,fid10,alyssa,INT.csv,p1,MARTINEZ,none,pre
mc_pre_fid10_p1_MARTINEZ_largeMale_none_alyssa_INT.csv,15,left side,8.276999999999997,mc,fid10,alyssa,INT.csv,p1,MARTINEZ,none,pre
mc_pre_fid10_p1_MARTINEZ_largeMale_none_alyssa_INT.csv,15,plant,3.738999999999997,mc,fid10,alyssa,INT.csv,p1,MARTINEZ,none,pre
mc_pre_fid10_p1_MARTINEZ_largeMale_none_alyssa_INT.csv,15,right screen,257.154,mc,fid10,alyssa,INT.csv,p1,MARTINEZ,none,pre
mc_pre_fid10_p1_MARTINEZ_largeMale_none_alyssa_INT.csv,15,right side,16.80999999999999,mc,fid10,alyssa,INT.csv,p1,MARTINEZ,none,pre
mc_pre_fid10_p1_MOORE_largeMale_none_alyssa_INT.csv,18,center,8.278000000000002,mc,fid10,alyssa,INT.csv,p1,MOORE,none,pre
mc_pre_fid10_p1_MOORE_largeMale_none_alyssa_INT.csv,18,left screen,4.268999999999998,mc,fid10,alyssa,INT.csv,p1,MOORE,none,pre
mc_pre_fid10_p1_MOORE_largeMale_none_alyssa_INT.csv,18,left side,8.543000000000003,mc,fid10,alyssa,INT.csv,p1,MOORE,none,pre
mc_pre_fid10_p1_MOORE_largeMale_none_alyssa_INT.csv,18,plant,3.469999999999999,mc,fid10,alyssa,INT.csv,p1,MOORE,none,pre
mc_pre_fid10_p1_MOORE_largeMale_none_alyssa_INT.csv,18,right screen,255.44600000000008,mc,fid10,alyssa,INT.csv,p1,MOORE,none,pre
mc_pre_fid10_p1_MOORE_largeMale_none_alyssa_INT.csv,18,right side,19.487999999999943,mc,fid10,alyssa,INT.csv,p1,MOORE,none,pre
mc_pre_fid10_p2_MAHMOUD_largeMale_right_alyssa_INT.csv,2,right screen,298.305,mc,fid10,alyssa,INT.csv,p2,MAHMOUD,right,pre
mc_pre_fid10_p2_MARRONE_largeMale_right_alyssa_INT.csv,3,right screen,298.559,mc,fid10,alyssa,INT.csv,p2,MARRONE,right,pre
mc_pre_fid10_p2_MARRONE_largeMale_right_alyssa_INT.csv,3,right side,0.5369999999999919,mc,fid10,alyssa,INT.csv,p2,MARRONE,right,pre
mc_pre_fid10_p2_MARTINEZ_largeMale_right_alyssa_INT.csv,1,right screen,299.84,mc,fid10,alyssa,INT.csv,p2,MARTINEZ,right,pre
mc_pre_fid10_p2_MOORE_largeMale_right_alyssa_INT.csv,5,right screen,298.32,mc,fid10,alyssa,INT.csv,p2,MOORE,right,pre
mc_pre_fid10_p2_MOORE_largeMale_right_alyssa_INT.csv,5,right side,1.3329999999999984,mc,fid10,alyssa,INT.csv,p2,MOORE,right,pre
mc_pre_fid10_p3_MAHMOUD_largeMale_left_alyssa_INT.csv,3,right screen,289.063,mc,fid10,alyssa,INT.csv,p3,MAHMOUD,left,pre
mc_pre_fid10_p3_MAHMOUD_largeMale_left_alyssa_INT.csv,3,right side,9.207999999999998,mc,fid10,alyssa,INT.csv,p3,MAHMOUD,left,pre
mc_pre_fid10_p3_MARRONE_largeMale_left_alyssa_INT.csv,3,right screen,292.498,mc,fid10,alyssa,INT.csv,p3,MARRONE,left,pre
mc_pre_fid10_p3_MARRONE_largeMale_left_alyssa_INT.csv,3,right side,7.474000000000018,mc,fid10,alyssa,INT.csv,p3,MARRONE,left,pre
mc_pre_fid10_p3_MARTINEZ_largeMale_left_alyssa_INT.csv,1,right screen,299.948,mc,fid10,alyssa,INT.csv,p3,MARTINEZ,left,pre
mc_pre_fid10_p3_MOORE_largeMale_left_alyssa_INT.csv,3,right screen,290.77099999999996,mc,fid10,alyssa,INT.csv,p3,MOORE,left,pre
mc_pre_fid10_p3_MOORE_largeMale_left_alyssa_INT.csv,3,right side,9.076000000000022,mc,fid10,alyssa,INT.csv,p3,MOORE,left,pre
mc_pre_fid11_p1_MAHMOUD_largeMale_none_bernice_LS.csv,47,center,33.55300000000008,mc,fid11,bernice,LS.csv,p1,MAHMOUD,none,pre
mc_pre_fid11_p1_MAHMOUD_largeMale_none_bernice_LS.csv,47,left screen,145.106,mc,fid11,bernice,LS.csv,p1,MAHMOUD,none,pre
mc_pre_fid11_p1_MAHMOUD_largeMale_none_bernice_LS.csv,47,left side,53.467,mc,fid11,bernice,LS.csv,p1,MAHMOUD,none,pre
mc_pre_fid11_p1_MAHMOUD_largeMale_none_bernice_LS.csv,47,plant,13.949999999999989,mc,fid11,bernice,LS.csv,p1,MAHMOUD,none,pre
mc_pre_fid11_p1_MAHMOUD_largeMale_none_bernice_LS.csv,47,right screen,26.874000000000002,mc,fid11,bernice,LS.csv,p1,MAHMOUD,none,pre
mc_pre_fid11_p1_MAHMOUD_largeMale_none_bernice_LS.csv,47,right side,21.57699999999994,mc,fid11,bernice,LS.csv,p1,MAHMOUD,none,pre
mc_pre_fid11_p1_MARRONE_largeMale_none_bernice_LS.csv,57,center,27.12100000000006,mc,fid11,bernice,LS.csv,p1,MARRONE,none,pre
mc_pre_fid11_p1_MARRONE_largeMale_none_bernice_LS.csv,57,left screen,135.33600000000004,mc,fid11,bernice,LS.csv,p1,MARRONE,none,pre
mc_pre_fid11_p1_MARRONE_largeMale_none_bernice_LS.csv,57,left side,61.66199999999991,mc,fid11,bernice,LS.csv,p1,MARRONE,none,pre
mc_pre_fid11_p1_MARRONE_largeMale_none_bernice_LS.csv,57,plant,22.823000000000036,mc,fid11,bernice,LS.csv,p1,MARRONE,none,pre
mc_pre_fid11_p1_MARRONE_largeMale_none_bernice_LS.csv,57,right screen,17.884999999999984,mc,fid11,bernice,LS.csv,p1,MARRONE,none,pre
mc_pre_fid11_p1_MARRONE_largeMale_none_bernice_LS.csv,57,right side,34.03899999999999,mc,fid11,bernice,LS.csv,p1,MARRONE,none,pre
mc_pre_fid11_p1_MARTINEZ_largeMale_none_bernice_LS.csv,52,center,27.263999999999974,mc,fid11,bernice,LS.csv,p1,MARTINEZ,none,pre
mc_pre_fid11_p1_MARTINEZ_largeMale_none_bernice_LS.csv,52,left screen,140.37500000000003,mc,fid11,bernice,LS.csv,p1,MARTINEZ,none,pre
mc_pre_fid11_p1_MARTINEZ_largeMale_none_bernice_LS.csv,52,left side,57.92299999999996,mc,fid11,bernice,LS.csv,p1,MARTINEZ,none,pre
mc_pre_fid11_p1_MARTINEZ_largeMale_none_bernice_LS.csv,52,plant,19.487000000000023,mc,fid11,bernice,LS.csv,p1,MARTINEZ,none,pre
mc_pre_fid11_p1_MARTINEZ_largeMale_none_bernice_LS.csv,52,right screen,17.217999999999986,mc,fid11,bernice,LS.csv,p1,MARTINEZ,none,pre
mc_pre_fid11_p1_MARTINEZ_largeMale_none_bernice_LS.csv,52,right side,36.133000000000024,mc,fid11,bernice,LS.csv,p1,MARTINEZ,none,pre
mc_pre_fid11_p1_MOORE_largeMale_none_bernice_LS.csv,67,center,32.94099999999997,mc,fid11,bernice,LS.csv,p1,MOORE,none,pre
mc_pre_fid11_p1_MOORE_largeMale_none_bernice_LS.csv,67,left screen,131.33099999999996,mc,fid11,bernice,LS.csv,p1,MOORE,none,pre
mc_pre_fid11_p1_MOORE_largeMale_none_bernice_LS.csv,67,left side,58.881000000000064,mc,fid11,bernice,LS.csv,p1,MOORE,none,pre
mc_pre_fid11_p1_MOORE_largeMale_none_bernice_LS.csv,67,plant,20.206000000000017,mc,fid11,bernice,LS.csv,p1,MOORE,none,pre
mc_pre_fid11_p1_MOORE_largeMale_none_bernice_LS.csv,67,right screen,18.618999999999986,mc,fid11,bernice,LS.csv,p1,MOORE,none,pre
mc_pre_fid11_p1_MOORE_largeMale_none_bernice_LS.csv,67,right side,37.672000000000004,mc,fid11,bernice,LS.csv,p1,MOORE,none,pre
mc_pre_fid11_p2_MAHMOUD_largeMale_left_bernice_LS.csv,42,center,9.876000000000015,mc,fid11,bernice,LS.csv,p2,MAHMOUD,left,pre
mc_pre_fid11_p2_MAHMOUD_largeMale_left_bernice_LS.csv,42,left screen,25.622,mc,fid11,bernice,LS.csv,p2,MAHMOUD,left,pre
mc_pre_fid11_p2_MAHMOUD_largeMale_left_bernice_LS.csv,42,left side,21.889999999999986,mc,fid11,bernice,LS.csv,p2,MAHMOUD,left,pre
mc_pre_fid11_p2_MAHMOUD_largeMale_left_bernice_LS.csv,42,plant,9.081,mc,fid11,bernice,LS.csv,p2,MAHMOUD,left,pre
