filename,number_transits,scorer,half,experiment,fishID,largeMalePosition,prePost,center,left screen,left side,plant,right screen,right side
mc_post_fid20_p1_FERNANDES_largeMale_none_daniela_LS.csv,56,FERNANDES,p1,mc,fid20,none,post,14.115,38.137,46.217,69.033,88.021,42.974
mc_post_fid20_p1_Gadot_largeMale_none_daniela_LS.csv,56,Gadot,p1,mc,fid20,none,post,17.355,38.974,46.347,66.565,88.356,42.434
mc_post_fid20_p1_GAJWANI_largeMale_none_daniela_LS.csv,50,GAJWANI,p1,mc,fid20,none,post,17.155,50.214,36.352,56.459,91.557,40.488
mc_post_fid20_p2_ESTRELLADO_largeMale_left_daniela_LS.csv,41,ESTRELLADO,p2,mc,fid20,left,post,17.638,112.416,20.825,7.038,129.619,12.654
mc_post_fid20_p2_FERNANDES_largeMale_left_daniela_LS.csv,45,FERNANDES,p2,mc,fid20,left,post,8.541,107.515,29.888,11.144,124.887,18.058
mc_post_fid20_p2_Gadot_largeMale_left_daniela_LS.csv,38,Gadot,p2,mc,fid20,left,post,6.405,113.312,25.362,12.278,129.631,14.415
mc_post_fid20_p2_GAJWANI_largeMale_left_daniela_LS.csv,36,GAJWANI,p2,mc,fid20,left,post,5.339,110.312,27.021,12.951,128.657,14.477
mc_post_fid20_p3_Rotholz_largeMale_right_daniela_LS.csv,51,Rotholz,p3,mc,fid20,right,post,12.811,24.824,27.012,26.028,164.166,43.642
mc_post_fid20_p3_SANCHEZ_largeMale_right_daniela_LS.csv,52,SANCHEZ,p3,mc,fid20,right,post,12.375,23.754,24.36,28.653,174.574,33.636
mc_post_fid20_p3_VASQUEZ_largeMale_right_daniela_LS.csv,54,VASQUEZ,p3,mc,fid20,right,post,25.42,20.824,23.587,20.992,173.97,35.337
mc_post_fid20_p3_Waindim_largeMale_right_daniela_LS.csv,54,Waindim,p3,mc,fid20,right,post,18.669,22.947,23.231,26.16,174.439,34.427
mc_post_fid21_p1__GONZALEZ_largeMale_none_adele_LS.csv,55,,p1,mc,fid21,largeMale,post,18.676,58.454,41.441,27.431,128.227,34.629
mc_post_fid21_p1_HAWKINS_largeMale_none_adele_LS.csv,55,HAWKINS,p1,mc,fid21,none,post,22.089,54.723,42.999,26.162,106.449,46
mc_post_fid21_p1_ihim_largeMale_none_adele_LS.csv,57,ihim,p1,mc,fid21,none,post,23.234,48.58,48.995,22.184,97.699,54.71
mc_post_fid21_p1_Ikehara_largeMale_none_adele_LS.csv,63,Ikehara,p1,mc,fid21,none,post,22.796,38.962,59.068,25.126,99.174,53.947
mc_post_fid21_p1_IYENGAR_largeMale_none_adele_LS.csv,54,IYENGAR,p1,mc,fid21,none,post,18.459,52.33,44.616,28.99,101.494,53.985
mc_post_fid21_p2_GONZALEZ_largeMale_right_adele_LS.csv,34,GONZALEZ,p2,mc,fid21,right,post,9.578,4.803,11.617,29.892,153.988,15.613
mc_post_fid21_p2_HAWKINS_largeMale_right_adele_LS.csv,65,HAWKINS,p2,mc,fid21,right,post,14.007,62.004,29.016,26.68,134.726,32.427
mc_post_fid21_p2_ihim_largeMale_right_adele_LS.csv,69,ihim,p2,mc,fid21,right,post,13.622,61.93,26.421,28.027,131.332,36.833
mc_post_fid21_p2_Ikehara_largeMale_right_adele_LS.csv,79,Ikehara,p2,mc,fid21,right,post,14.703,61.652,28.52,26.433,130.206,38.162
mc_post_fid21_p2_IYENGAR_largeMale_right_adele_LS.csv,68,IYENGAR,p2,mc,fid21,right,post,17.804,64.748,23.497,24.738,135.303,33.496
mc_post_fid21_p3_GONZALEZ_largeMale_left_adele_LS.csv,30,GONZALEZ,p3,mc,fid21,left,post,11.611,182.955,16.012,23.625,47.513,17.154
mc_post_fid21_p3_HAWKINS_largeMale_left_adele_LS.csv,29,HAWKINS,p3,mc,fid21,left,post,11.844,178.654,19.642,25.333,42.274,20.916
mc_post_fid21_p3_ihim_largeMale_left_adele_LS.csv,37,ihim,p3,mc,fid21,left,post,14.449,173.564,22.164,22.957,45.839,18.424
mc_post_fid21_p3_Ikehara_largeMale_left_adele_LS.csv,41,Ikehara,p3,mc,fid21,left,post,13.107,175.114,23.487,22.458,45.479,20.041
mc_post_fid21_p3_IYENGAR_largeMale_left_adele_LS.csv,35,IYENGAR,p3,mc,fid21,left,post,12.08,176.213,23.33,23.117,44.448,20.98
mc_post_fid22_p1_GONZALEZ_largeMale_none_bernadette_FF.csv,59,GONZALEZ,p1,mc,fid22,none,post,13.35,13.011,23.922,47.957,153.196,47.51
mc_post_fid22_p1_HAWKINS_largeMale_none_bernadette_FF.csv,71,HAWKINS,p1,mc,fid22,none,post,19.118,11.28,26.252,43.349,149.491,49.619
mc_post_fid22_p1_ihim_largeMale_none_bernadette_FF.csv,79,ihim,p1,mc,fid22,none,post,20.285,9.616,25.624,42.703,132.761,63.814
mc_post_fid22_p1_Ikehara_largeMale_none_bernadette_FF.csv,95,Ikehara,p1,mc,fid22,none,post,20.297,8.11,28.824,42.105,134.98,63.168
mc_post_fid22_p1_IYENGAR_largeMale_none_bernadette_FF.csv,73,IYENGAR,p1,mc,fid22,none,post,11.753,6.138,28.362,48.949,136.747,67.003
mc_post_fid22_p2_GONZALEZ_largeMale_left_bernadette_FF.csv,15,GONZALEZ,p2,mc,fid22,left,post,1.803,5.003,5.007,16.214,260.041,12.015
mc_post_fid22_p2_HAWKINS_largeMale_left_bernadette_FF.csv,17,HAWKINS,p2,mc,fid22,left,post,1.597,5.073,4.802,16.29,257.949,14.045
mc_post_fid22_p2_ihim_largeMale_left_bernadette_FF.csv,38,ihim,p2,mc,fid22,left,post,3.2,4.003,5.073,15.748,243.375,28.554
mc_post_fid22_p2_Ikehara_largeMale_left_bernadette_FF.csv,59,Ikehara,p2,mc,fid22,left,post,4.53,3.736,6.143,14.154,232.5,38.789
mc_post_fid22_p2_IYENGAR_largeMale_left_bernadette_FF.csv,33,IYENGAR,p2,mc,fid22,left,post,1.869,3.74,5.605,15.946,247.953,24.862
mc_post_fid22_p3_GONZALEZ_largeMale_right_bernadette_FF.csv,1,GONZALEZ,p3,mc,fid22,right,post,0,0,0,0,299.978,0
mc_post_fid22_p3_HAWKINS_largeMale_right_bernadette_FF.csv,1,HAWKINS,p3,mc,fid22,right,post,0,0,0,0,290.018,0
mc_post_fid22_p3_ihim_largeMale_right_bernadette_FF.csv,27,ihim,p3,mc,fid22,right,post,0,0,0,0,287.889,10.148
mc_post_fid22_p3_Ikehara_largeMale_right_bernadette_FF.csv,51,Ikehara,p3,mc,fid22,right,post,0,0,0,0,280.001,19.785
mc_post_fid22_p3_IYENGAR_largeMale_right_bernadette_FF.csv,23,IYENGAR,p3,mc,fid22,right,post,0,0,0,0,290.343,9.734
mc_post_fid23_p1_GONZALEZ_largeMale_none_bess_LL.csv,33,GONZALEZ,p1,mc,fid23,none,post,3.471,135.503,11.009,137.828,7.472,4.804
mc_post_fid23_p1_HAWKINS_largeMale_none_bess_LL.csv,31,HAWKINS,p1,mc,fid23,none,post,2.094,134.051,15.12,134.104,6.136,5.143
mc_post_fid23_p1_ihim_largeMale_none_bess_LL.csv,33,ihim,p1,mc,fid23,none,post,2.705,133.123,14.82,136.707,7.206,4.802
mc_post_fid23_p1_Ikehara_largeMale_none_bess_LL.csv,45,Ikehara,p1,mc,fid23,none,post,5.413,129.412,17.973,133.418,6.673,4.804
mc_post_fid23_p1_IYENGAR_largeMale_none_bess_LL.csv,37,IYENGAR,p1,mc,fid23,none,post,2.664,132.744,15.849,137.135,6.938,4.537
mc_post_fid23_p2_GONZALEZ_largeMale_left_bess_LL.csv,58,GONZALEZ,p2,mc,fid23,left,post,13.616,34.458,50.389,121.523,44.576,26.692
mc_post_fid23_p2_HAWKINS_largeMale_left_bess_LL.csv,58,HAWKINS,p2,mc,fid23,left,post,15.649,32.071,52.227,122.145,45.892,29.503
mc_post_fid23_p2_ihim_largeMale_left_bess_LL.csv,61,ihim,p2,mc,fid23,left,post,16.278,32.649,52.224,119.244,39.422,38.381
mc_post_fid23_p2_Ikehara_largeMale_left_bess_LL.csv,75,Ikehara,p2,mc,fid23,left,post,20.799,33.506,52.526,119.704,40.265,33.048
mc_post_fid23_p2_IYENGAR_largeMale_left_bess_LL.csv,60,IYENGAR,p2,mc,fid23,left,post,18.928,30.965,55.246,120.201,42.575,31.255
mc_post_fid23_p3_GONZALEZ_largeMale_right_bess_LL.csv,43,GONZALEZ,p3,mc,fid23,right,post,15.747,90.496,23.215,62.968,84.251,22.721
mc_post_fid23_p3_HAWKINS_largeMale_right_bess_LL.csv,41,HAWKINS,p3,mc,fid23,right,post,15.941,90.218,21.086,64.811,83.701,23.197
mc_post_fid23_p3_ihim_largeMale_right_bess_LL.csv,90,ihim,p3,mc,fid23,right,post,13.613,85.682,26.428,64.599,85.055,22.957
mc_post_fid23_p3_Ikehara_largeMale_right_bess_LL.csv,62,Ikehara,p3,mc,fid23,right,post,20.86,81.939,30.972,59.773,80.296,26.166
mc_post_fid23_p3_IYENGAR_largeMale_right_bess_LL.csv,45,IYENGAR,p3,mc,fid23,right,post,14.785,84.98,28.864,64.366,79.713,27.121
mc_post_fid24_p1_GONZALEZ_largeMale_none_ariana_LS.csv,27,GONZALEZ,p1,mc,fid24,none,post,2.938,8.005,47.504,52.651,170.995,17.692
mc_post_fid24_p1_HAWKINS_largeMale_none_ariana_LS.csv,24,HAWKINS,p1,mc,fid24,none,post,5.167,5.1,52.011,51.47,171.774,13.871
mc_post_fid24_p1_ihim_largeMale_none_ariana_LS.csv,29,ihim,p1,mc,fid24,none,post,5.722,7.298,44.125,52.576,169.897,17.154
mc_post_fid24_p1_Ikehara_largeMale_none_ariana_LS.csv,36,Ikehara,p1,mc,fid24,none,post,6.14,4.267,50.61,50.981,164.605,23.182
mc_post_fid24_p1_IYENGAR_largeMale_none_ariana_LS.csv,30,IYENGAR,p1,mc,fid24,none,post,4.47,4.537,51.342,50.686,167.307,22.324
mc_post_fid24_p2_GONZALEZ_largeMale_left_ariana_LS.csv,17,GONZALEZ,p2,mc,fid24,left,post,6.676,124.325,23.221,7.91,132.349,6.939
mc_post_fid24_p2_HAWKINS_largeMale_left_ariana_LS.csv,13,HAWKINS,p2,mc,fid24,left,post,6.133,128.16,21.448,5.661,3.838,3.07
mc_post_fid24_p2_ihim_largeMale_left_ariana_LS.csv,23,ihim,p2,mc,fid24,left,post,6.804,120.905,25.64,6.871,133.526,7.214
mc_post_fid24_p2_Ikehara_largeMale_left_ariana_LS.csv,46,Ikehara,p2,mc,fid24,left,post,9.689,117.725,29.245,5.164,128.991,10.673
mc_post_fid24_p2_IYENGAR_largeMale_left_ariana_LS.csv,25,IYENGAR,p2,mc,fid24,left,post,8.441,121.726,25.217,5.994,129.728,10.412
mc_post_fid24_p3_GONZALEZ_largeMale_right_ariana_LS.csv,13,GONZALEZ,p3,mc,fid24,right,post,6.406,262.061,15.484,1.516,7.739,6.942
mc_post_fid24_p3_HAWKINS_largeMale_right_ariana_LS.csv,11,HAWKINS,p3,mc,fid24,right,post,6.909,261.852,13.052,3.834,6.839,3.908
mc_post_fid24_p3_ihim_largeMale_right_ariana_LS.csv,34,ihim,p3,mc,fid24,right,post,6.738,249.815,26.088,0,6.275,7.21
mc_post_fid24_p3_Ikehara_largeMale_right_ariana_LS.csv,48,Ikehara,p3,mc,fid24,right,post,6.669,242.512,34.821,1.071,5.368,8.813
mc_post_fid24_p3_IYENGAR_largeMale_right_ariana_LS.csv,31,IYENGAR,p3,mc,fid24,right,post,6.671,252.045,25.012,1.329,5.738,9.344
mc_post_fid25_p1_GONZALEZ_largeMale_none_amy_FF.csv,23,GONZALEZ,p1,mc,fid25,none,post,7.742,198.733,27.494,53.869,6.408,5.738
mc_post_fid25_p1_HAWKINS_largeMale_none_amy_FF.csv,18,HAWKINS,p1,mc,fid25,none,post,6.906,200.555,26.083,53.472,5.369,6.137
mc_post_fid25_p1_ihim_largeMale_none_amy_FF.csv,31,ihim,p1,mc,fid25,none,post,8.304,190.488,36.982,40.198,4.678,7.33
mc_post_fid25_p1_Ikehara_largeMale_none_amy_FF.csv,40,Ikehara,p1,mc,fid25,none,post,9.869,185.322,40.842,52.19,6.132,5.611
mc_post_fid25_p1_IYENGAR_largeMale_none_amy_FF.csv,29,IYENGAR,p1,mc,fid25,none,post,8.103,193.405,32.995,53.653,6.306,5.407
mc_post_fid25_p2_GONZALEZ_largeMale_left_amy_FF.csv,31,GONZALEZ,p2,mc,fid25,left,post,10.144,119.106,37.906,12.279,104.54,16.016
mc_post_fid25_p2_HAWKINS_largeMale_left_amy_FF.csv,28,HAWKINS,p2,mc,fid25,left,post,9.217,14.568,46.055,12.277,99.196,19.952
mc_post_fid25_p2_ihim_largeMale_left_amy_FF.csv,37,ihim,p2,mc,fid25,left,post,8.818,123.232,34.155,11.872,99.434,18.792
mc_post_fid25_p2_Ikehara_largeMale_left_amy_FF.csv,45,Ikehara,p2,mc,fid25,left,post,12.286,115.833,41.375,10.404,97.954,22.152
mc_post_fid25_p2_IYENGAR_largeMale_left_amy_FF.csv,34,IYENGAR,p2,mc,fid25,left,post,7.473,120.02,37.646,11.079,103.033,20.838
mc_post_fid25_p3_GONZALEZ_largeMale_right_amy_FF.csv,24,GONZALEZ,p3,mc,fid25,right,post,0,65.099,42.276,66.032,109.925,16.552
mc_post_fid25_p3_HAWKINS_largeMale_right_amy_FF.csv,23,HAWKINS,p3,mc,fid25,right,post,0,91.352,18.458,64.469,108.952,16.112
mc_post_fid25_p3_ihim_largeMale_right_amy_FF.csv,35,ihim,p3,mc,fid25,right,post,0,88.66,18.65,66.238,105.204,18.276
mc_post_fid25_p3_Ikehara_largeMale_right_amy_FF.csv,49,Ikehara,p3,mc,fid25,right,post,5.075,84.347,23.491,60.329,101.194,25.618
mc_post_fid25_p3_IYENGAR_largeMale_right_amy_FF.csv,31,IYENGAR,p3,mc,fid25,right,post,0,87.314,18.988,66.965,103.687,23.096
mc_post_fid26_p1_GONZALEZ_largeMale_none_beverly_LS.csv,3,GONZALEZ,p1,mc,fid26,none,post,0,0,0,0,296.901,3.736
mc_post_fid26_p1_HAWKINS_largeMale_none_beverly_LS.csv,3,HAWKINS,p1,mc,fid26,none,post,0,0,0,0,295.992,2.308
mc_post_fid26_p1_ihim_largeMale_none_beverly_LS.csv,11,ihim,p1,mc,fid26,none,post,0,0,0,0,287.615,10.412
mc_post_fid26_p1_Ikehara_largeMale_none_beverly_LS.csv,31,Ikehara,p1,mc,fid26,none,post,0,0,0,0,286.106,14.249
mc_post_fid26_p1_IYENGAR_largeMale_none_beverly_LS.csv,11,IYENGAR,p1,mc,fid26,none,post,0,0,0,0,290.974,9.567
mc_post_fid26_p2_GONZALEZ_largeMale_left_beverly_LS.csv,30,GONZALEZ,p2,mc,fid26,left,post,10.812,20.022,14.21,23.359,220.918,10.948
mc_post_fid26_p2_HAWKINS_largeMale_left_beverly_LS.csv,29,HAWKINS,p2,mc,fid26,left,post,5.375,22.253,13.812,22.263,220.358,16.079
mc_post_fid26_p2_ihim_largeMale_left_beverly_LS.csv,32,ihim,p2,mc,fid26,left,post,9.652,20.702,12.472,25.933,215.816,14.022
mc_post_fid26_p2_Ikehara_largeMale_left_beverly_LS.csv,43,Ikehara,p2,mc,fid26,left,post,12.553,19.218,14.716,21.357,217.738,14.625
mc_post_fid26_p2_IYENGAR_largeMale_left_beverly_LS.csv,31,IYENGAR,p2,mc,fid26,left,post,10.099,21.386,12.211,23.83,221.1,11.683
mc_post_fid26_p3_GONZALEZ_largeMale_right_beverly_LS.csv,1,GONZALEZ,p3,mc,fid26,right,post,0,0,0,0,300.653,0
mc_post_fid26_p3_HAWKINS_largeMale_right_beverly_LS.csv,1,HAWKINS,p3,mc,fid26,right,post,0,0,0,0,300.049,0
mc_post_fid26_p3_ihim_largeMale_right_beverly_LS.csv,3,ihim,p3,mc,fid26,right,post,0,0,0,0,298.032,1.036
mc_post_fid26_p3_Ikehara_largeMale_right_beverly_LS.csv,7,Ikehara,p3,mc,fid26,right,post,0,0,0,0,298.842,1.6
mc_post_fid26_p3_IYENGAR_largeMale_right_beverly_LS.csv,1,IYENGAR,p3,mc,fid26,right,post,0,0,0,0,300.783,0
mc_post_fid27_p1_GONZALEZ_largeMale_none_amber_SS.csv,9,GONZALEZ,p1,mc,fid27,none,post,4,0,0,127.196,60.228,108.105
mc_post_fid27_p1_HAWKINS_largeMale_none_amber_SS.csv,9,HAWKINS,p1,mc,fid27,none,post,0.8,0,0,124.567,61.402,108.834
mc_post_fid27_p1_ihim_largeMale_none_amber_SS.csv,11,ihim,p1,mc,fid27,none,post,1.03,0,0,125.72,61.663,107.21
mc_post_fid27_p1_Ikehara_largeMale_none_amber_SS.csv,12,Ikehara,p1,mc,fid27,none,post,1.603,0,0,127.116,60.05,108.118
mc_post_fid27_p1_IYENGAR_largeMale_none_amber_SS.csv,9,IYENGAR,p1,mc,fid27,none,post,5.01,0,0,128.574,59.425,108.409
mc_post_fid27_p2_HAWKINS_largeMale_right_amber_SS.csv,12,HAWKINS,p2,mc,fid27,right,post,2.304,202.041,19.185,52.918,0,18.386
mc_post_fid27_p2_ihim_largeMale_right_amber_SS.csv,21,ihim,p2,mc,fid27,right,post,0,175.602,43.48,59.688,0,16.684
mc_post_fid27_p2_Ikehara_largeMale_right_amber_SS.csv,29,Ikehara,p2,mc,fid27,right,post,1.069,170.59,50.718,58.991,0,17.886
mc_post_fid27_p2_IYENGAR_largeMale_right_amber_SS.csv,21,IYENGAR,p2,mc,fid27,right,post,0,180.435,40.797,61.1,0,17.517
mc_post_fid27_p3_HAWKINS_largeMale_left_amber_SS.csv,27,HAWKINS,p3,mc,fid27,left,post,13.041,23.781,9.217,204.26,10.755,35.029
mc_post_fid27_p3_ihim_largeMale_left_amber_SS.csv,26,ihim,p3,mc,fid27,left,post,15.71,21.92,9.344,197.746,15.02,34.222
mc_post_fid27_p3_Ikehara_largeMale_left_amber_SS.csv,37,Ikehara,p3,mc,fid27,left,post,17.289,15.483,16.016,205.093,8.008,37.639
mc_post_fid27_p3_IYENGAR_largeMale_left_amber_SS.csv,25,IYENGAR,p3,mc,fid27,left,post,15.913,21.789,9.343,206.535,7.039,39.345
mc_post_fid28_p1_HAWKINS_largeMale_none_becca_SS.csv,42,HAWKINS,p1,mc,fid28,none,post,12.26,164.509,21.485,9.978,64.911,24.6
mc_post_fid28_p1_ihim_largeMale_none_becca_SS.csv,64,ihim,p1,mc,fid28,none,post,12.356,152.33,36.868,11.878,60.668,24.396
mc_post_fid28_p1_Ikehara_largeMale_none_becca_SS.csv,77,Ikehara,p1,mc,fid28,none,post,17.17,143.203,44.682,6.675,60.65,27.568
mc_post_fid28_p1_IYENGAR_largeMale_none_becca_SS.csv,67,IYENGAR,p1,mc,fid28,none,post,13.14,153.54,34.14,9.073,61.668,28.4
mc_post_fid28_p2_HAWKINS_largeMale_right_becca_SS.csv,37,HAWKINS,p2,mc,fid28,right,post,0,182.502,19.949,15.344,67.532,12.984
mc_post_fid28_p2_ihim_largeMale_right_becca_SS.csv,73,ihim,p2,mc,fid28,right,post,0,168.104,29.794,16.578,70.282,13.54
mc_post_fid28_p2_Ikehara_largeMale_right_becca_SS.csv,99,Ikehara,p2,mc,fid28,right,post,12.333,159.476,38.228,5.882,66.193,16.261
mc_post_fid28_p2_IYENGAR_largeMale_right_becca_SS.csv,72,IYENGAR,p2,mc,fid28,right,post,5.878,172.225,27.805,10.948,70.071,13.066
mc_post_fid28_p3_HAWKINS_largeMale_left_becca_SS.csv,23,HAWKINS,p3,mc,fid28,left,post,2.306,245.597,28.088,18.164,1.532,3.84
mc_post_fid28_p3_ihim_largeMale_left_becca_SS.csv,49,ihim,p3,mc,fid28,left,post,2.668,231.3,36.3,17.819,1.336,10.144
mc_post_fid28_p3_Ikehara_largeMale_left_becca_SS.csv,105,Ikehara,p3,mc,fid28,left,post,8.159,216.105,50.674,15.352,1.87,9.031
mc_post_fid28_p3_IYENGAR_largeMale_left_becca_SS.csv,49,IYENGAR,p3,mc,fid28,left,post,2.401,229.584,38.445,20.759,1.367,8.603
mc_post_fid3_p1_ADAMS_largeMale_none_diana_LL.csv,7,ADAMS,p1,mc,fid3,none,post,34.243,0,0,0,251.887,13.61
mc_post_fid3_p1_BALLARD_largeMale_none_diana_LL.csv,9,BALLARD,p1,mc,fid3,none,post,33.467,0,0,0,251.345,14.154
mc_post_fid3_p1_BAO_largeMale_none_diana_LL.csv,9,BAO,p1,mc,fid3,none,post,32.301,0,0,0,251.628,13.877
mc_post_fid3_p1_cornish_largeMale_none_diana_LL.csv,5,cornish,p1,mc,fid3,none,post,33.005,0,0,0,255.062,8.814
mc_post_fid3_p1_CUI_largeMale_none_diana_LL.csv,7,CUI,p1,mc,fid3,none,post,14.482,0,0,0,256.957,12.036
mc_post_fid3_p2_ADAMS_largeMale_left_diana_LL.csv,1,ADAMS,p2,mc,fid3,left,post,0,0,0,0,299.858,0
mc_post_fid3_p2_BALLARD_largeMale_left_diana_LL.csv,3,BALLARD,p2,mc,fid3,left,post,0,0,0,0,297.497,1.335
mc_post_fid3_p2_BAO_largeMale_left_diana_LL.csv,3,BAO,p2,mc,fid3,left,post,0,0,0,0,296.726,2.137
mc_post_fid3_p2_cornish_largeMale_left_diana_LL.csv,1,cornish,p2,mc,fid3,left,post,0,0,0,0,298.188,0
mc_post_fid3_p2_CUI_largeMale_left_diana_LL.csv,1,CUI,p2,mc,fid3,left,post,0,0,0,0,305.495,0
mc_post_fid3_p3_ADAMS_largeMale_right_diana_LL.csv,7,ADAMS,p3,mc,fid3,right,post,0,0,0,0,296.455,4.539
mc_post_fid3_p3_BALLARD_largeMale_right_diana_LL.csv,5,BALLARD,p3,mc,fid3,right,post,0,0,0,0,297.096,3.204
mc_post_fid3_p3_BAO_largeMale_right_diana_LL.csv,7,BAO,p3,mc,fid3,right,post,0,0,0,0,294.837,4.803
mc_post_fid3_p3_cornish_largeMale_right_diana_LL.csv,1,cornish,p3,mc,fid3,right,post,0,0,0,0,300.067,0
mc_post_fid3_p3_CUI_largeMale_right_diana_LL.csv,1,CUI,p3,mc,fid3,right,post,0,0,0,0,304.214,0
mc_post_fid30_p1_HAWKINS_largeMale_none_dawn_LL.csv,58,HAWKINS,p1,mc,fid30,none,post,9.193,188.886,25.221,13.809,39.24,21.534
mc_post_fid30_p1_ihim_largeMale_none_dawn_LL.csv,104,ihim,p1,mc,fid30,none,post,9.874,160.087,51.526,13.348,35.504,27.227
mc_post_fid30_p1_Ikehara_largeMale_none_dawn_LL.csv,124,Ikehara,p1,mc,fid30,none,post,15.208,158.018,55.125,9.996,35.228,26.163
mc_post_fid30_p1_IYENGAR_largeMale_none_dawn_LL.csv,82,IYENGAR,p1,mc,fid30,none,post,9.414,172.117,38.376,16.188,37.069,26.358
mc_post_fid30_p2_HAWKINS_largeMale_left_dawn_LL.csv,50,HAWKINS,p2,mc,fid30,left,post,6.126,50.42,72.488,26.874,126.827,16.137
mc_post_fid30_p2_ihim_largeMale_left_dawn_LL.csv,66,ihim,p2,mc,fid30,left,post,10.142,45.114,38.973,24.289,95.562,22.957
mc_post_fid30_p2_Ikehara_largeMale_left_dawn_LL.csv,87,Ikehara,p2,mc,fid30,left,post,14.419,43.317,39.754,21.89,152.375,27.24
mc_post_fid30_p2_IYENGAR_largeMale_left_dawn_LL.csv,60,IYENGAR,p2,mc,fid30,left,post,8.548,46.234,38.705,26.692,158.769,21.635
mc_post_fid30_p3_HAWKINS_largeMale_right_dawn_LL.csv,1,HAWKINS,p3,mc,fid30,right,post,0,0,0,0,299.485,0
mc_post_fid30_p3_ihim_largeMale_right_dawn_LL.csv,11,ihim,p3,mc,fid30,right,post,0,0,0,0,294.358,5.074
mc_post_fid30_p3_Ikehara_largeMale_right_dawn_LL.csv,13,Ikehara,p3,mc,fid30,right,post,0,0,0,0,293.436,6.408
mc_post_fid30_p3_IYENGAR_largeMale_right_dawn_LL.csv,7,IYENGAR,p3,mc,fid30,right,post,0,0,0,0,298.514,2.437
mc_post_fid31_p1_HAWKINS_largeMale_none_bailey_LL.csv,31,HAWKINS,p1,mc,fid31,none,post,10.733,52.224,36.817,69.06,84.27,46.175
mc_post_fid31_p1_ihim_largeMale_none_bailey_LL.csv,40,ihim,p1,mc,fid31,none,post,17.886,49.649,34.438,68.098,84.783,43.81
mc_post_fid31_p1_Ikehara_largeMale_none_bailey_LL.csv,47,Ikehara,p1,mc,fid31,none,post,22.689,41.902,41.375,64.568,75.743,53.466
mc_post_fid31_p1_IYENGAR_largeMale_none_bailey_LL.csv,42,IYENGAR,p1,mc,fid31,none,post,16.509,49.382,35.542,68.036,79.611,50.908
mc_post_fid31_p2_HAWKINS_largeMale_right_bailey_LL.csv,27,HAWKINS,p2,mc,fid31,right,post,7.671,26.103,21.481,15.031,197.46,28.565
mc_post_fid31_p2_ihim_largeMale_right_bailey_LL.csv,35,ihim,p2,mc,fid31,right,post,24.289,19.219,24.825,0,186.591,44.642
mc_post_fid31_p2_Ikehara_largeMale_right_bailey_LL.csv,57,Ikehara,p2,mc,fid31,right,post,25.895,18.949,24.831,0,176.458,51.904
mc_post_fid31_p2_IYENGAR_largeMale_right_bailey_LL.csv,40,IYENGAR,p2,mc,fid31,right,post,24.859,20.356,23.49,0,185.751,45.618
mc_post_fid31_p3_Rotholz_largeMale_left_bailey_LL.csv,18,Rotholz,p3,mc,fid31,left,post,3.603,2.404,6.406,4.003,268.785,10.012
mc_post_fid31_p3_SANCHEZ_largeMale_left_bailey_LL.csv,21,SANCHEZ,p3,mc,fid31,left,post,6.407,2.936,6.406,0,266.356,10.679
mc_post_fid31_p3_VASQUEZ_largeMale_left_bailey_LL.csv,19,VASQUEZ,p3,mc,fid31,left,post,7.742,2.937,4.804,0.533,272.442,9.339
mc_post_fid31_p3_Waindim_largeMale_left_bailey_LL.csv,15,Waindim,p3,mc,fid31,left,post,8.002,2.667,5.342,0,269.601,9.346
mc_post_fid32_p1_JEW_largeMale_none_claire_INT.csv,30,JEW,p1,mc,fid32,none,post,17.352,33.361,22.161,13.078,194.682,17.616
mc_post_fid32_p1_KALARIA_largeMale_none_claire_INT.csv,27,KALARIA,p1,mc,fid32,none,post,13.886,34.961,21.087,15.488,194.857,18.678
mc_post_fid32_p1_KARNATI_largeMale_none_claire_INT.csv,32,KARNATI,p1,mc,fid32,none,post,19.449,32.714,21.878,12.046,195.861,17.065
mc_post_fid32_p1_KUE_largeMale_none_claire_INT.csv,30,KUE,p1,mc,fid32,none,post,14.69,33.9,21.352,14.946,195.683,16.546
mc_post_fid32_p1_lacy_largeMale_none_claire_INT.csv,23,lacy,p1,mc,fid32,none,post,13.351,34.968,20.283,16.287,194.264,18.943
mc_post_fid32_p2_JEW_largeMale_left_claire_INT.csv,5,JEW,p2,mc,fid32,left,post,0,0,0,0,293.126,3.671
mc_post_fid32_p2_KALARIA_largeMale_left_claire_INT.csv,3,KALARIA,p2,mc,fid32,left,post,0,0,0,0,295.522,3.739
mc_post_fid32_p2_KARNATI_largeMale_left_claire_INT.csv,5,KARNATI,p2,mc,fid32,left,post,0,0,0,0,293.452,5.876
mc_post_fid32_p2_KUE_largeMale_left_claire_INT.csv,5,KUE,p2,mc,fid32,left,post,0,0,0,0,295.275,4.267
mc_post_fid32_p2_lacy_largeMale_left_claire_INT.csv,7,lacy,p2,mc,fid32,left,post,0,0,0,0,292.327,6.034
mc_post_fid32_p3_JEW_largeMale_right_claire_INT.csv,1,JEW,p3,mc,fid32,right,post,0,0,0,0,300.803,0
mc_post_fid32_p3_KALARIA_largeMale_right_claire_INT.csv,1,KALARIA,p3,mc,fid32,right,post,0,0,0,0,301.132,0
